snapshot,zona,demand_mw
2026-08-19 00:00:00,BCA,3030.0
2026-08-19 01:00:00,BCA,2866.0
2026-08-19 02:00:00,BCA,2753.0
2026-08-19 03:00:00,BCA,2662.0
2026-08-19 04:00:00,BCA,2592.0
2026-08-19 05:00:00,BCA,2550.0
2026-08-19 06:00:00,BCA,2534.0
2026-08-19 07:00:00,BCA,2583.0
2026-08-19 08:00:00,BCA,2754.0
2026-08-19 09:00:00,BCA,2925.0
2026-08-19 10:00:00,BCA,3080.0
2026-08-19 11:00:00,BCA,3255.0
2026-08-19 12:00:00,BCA,3404.0
2026-08-19 13:00:00,BCA,3494.0
2026-08-19 14:00:00,BCA,3581.0
2026-08-19 15:00:00,BCA,3652.0
2026-08-19 16:00:00,BCA,3692.0
2026-08-19 17:00:00,BCA,3692.0
2026-08-19 18:00:00,BCA,3623.0
2026-08-19 19:00:00,BCA,3511.0
2026-08-19 20:00:00,BCA,3442.0
2026-08-19 21:00:00,BCA,3417.0
2026-08-19 22:00:00,BCA,3321.0
2026-08-19 00:00:00,BCS,552.0
2026-08-19 01:00:00,BCS,527.0
2026-08-19 02:00:00,BCS,504.0
2026-08-19 03:00:00,BCS,481.0
2026-08-19 04:00:00,BCS,463.0
2026-08-19 05:00:00,BCS,445.0
2026-08-19 06:00:00,BCS,428.0
2026-08-19 07:00:00,BCS,421.0
2026-08-19 08:00:00,BCS,448.0
2026-08-19 09:00:00,BCS,483.0
2026-08-19 10:00:00,BCS,513.0
2026-08-19 11:00:00,BCS,539.0
2026-08-19 12:00:00,BCS,562.0
2026-08-19 13:00:00,BCS,586.0
2026-08-19 14:00:00,BCS,611.0
2026-08-19 15:00:00,BCS,635.0
2026-08-19 16:00:00,BCS,649.0
2026-08-19 17:00:00,BCS,658.0
2026-08-19 18:00:00,BCS,643.0
2026-08-19 19:00:00,BCS,628.0
2026-08-19 20:00:00,BCS,638.0
2026-08-19 21:00:00,BCS,647.0
2026-08-19 22:00:00,BCS,640.0
2026-08-19 00:00:00,SIN,46176.0
2026-08-19 01:00:00,SIN,44521.0
2026-08-19 02:00:00,SIN,43238.0
2026-08-19 03:00:00,SIN,42376.0
2026-08-19 04:00:00,SIN,41767.0
2026-08-19 05:00:00,SIN,41529.0
2026-08-19 06:00:00,SIN,41372.0
2026-08-19 07:00:00,SIN,42259.0
2026-08-19 08:00:00,SIN,43396.0
2026-08-19 09:00:00,SIN,44486.0
2026-08-19 10:00:00,SIN,45189.0
2026-08-19 11:00:00,SIN,46030.0
2026-08-19 12:00:00,SIN,46811.0
2026-08-19 13:00:00,SIN,48333.0
2026-08-19 14:00:00,SIN,49357.0
2026-08-19 15:00:00,SIN,50667.0
2026-08-19 16:00:00,SIN,51590.0
2026-08-19 17:00:00,SIN,51685.0
2026-08-19 18:00:00,SIN,51340.0
2026-08-19 19:00:00,SIN,51847.0
2026-08-19 20:00:00,SIN,52031.0
2026-08-19 21:00:00,SIN,51587.0
2026-08-19 22:00:00,SIN,50619.0
2026-08-19 23:00:00,SIN,49612.0
