snapshot,zona,demand_mw
2026-08-14 00:00:00,BCA,2647.0
2026-08-14 01:00:00,BCA,2541.0
2026-08-14 02:00:00,BCA,2435.0
2026-08-14 03:00:00,BCA,2359.0
2026-08-14 04:00:00,BCA,2305.0
2026-08-14 05:00:00,BCA,2270.0
2026-08-14 06:00:00,BCA,2255.0
2026-08-14 07:00:00,BCA,2265.0
2026-08-14 08:00:00,BCA,2364.0
2026-08-14 09:00:00,BCA,2499.0
2026-08-14 10:00:00,BCA,2644.0
2026-08-14 11:00:00,BCA,2792.0
2026-08-14 12:00:00,BCA,2938.0
2026-08-14 13:00:00,BCA,3049.0
2026-08-14 14:00:00,BCA,3131.0
2026-08-14 15:00:00,BCA,3204.0
2026-08-14 16:00:00,BCA,3246.0
2026-08-14 17:00:00,BCA,3245.0
2026-08-14 18:00:00,BCA,3199.0
2026-08-14 19:00:00,BCA,3122.0
2026-08-14 20:00:00,BCA,3063.0
2026-08-14 21:00:00,BCA,3040.0
2026-08-14 22:00:00,BCA,2981.0
2026-08-14 23:00:00,BCA,2918.0
2026-08-14 00:00:00,BCS,622.0
2026-08-14 01:00:00,BCS,587.0
2026-08-14 02:00:00,BCS,554.0
2026-08-14 03:00:00,BCS,529.0
2026-08-14 04:00:00,BCS,509.0
2026-08-14 05:00:00,BCS,496.0
2026-08-14 06:00:00,BCS,483.0
2026-08-14 07:00:00,BCS,468.0
2026-08-14 08:00:00,BCS,490.0
2026-08-14 09:00:00,BCS,525.0
2026-08-14 10:00:00,BCS,560.0
2026-08-14 11:00:00,BCS,583.0
2026-08-14 12:00:00,BCS,598.0
2026-08-14 13:00:00,BCS,610.0
2026-08-14 14:00:00,BCS,631.0
2026-08-14 15:00:00,BCS,657.0
2026-08-14 16:00:00,BCS,676.0
2026-08-14 17:00:00,BCS,683.0
2026-08-14 18:00:00,BCS,672.0
2026-08-14 19:00:00,BCS,652.0
2026-08-14 20:00:00,BCS,652.0
2026-08-14 21:00:00,BCS,652.0
2026-08-14 22:00:00,BCS,652.0
2026-08-14 23:00:00,BCS,658.0
2026-08-14 00:00:00,SIN,47089.0
2026-08-14 01:00:00,SIN,45290.0
2026-08-14 02:00:00,SIN,44082.0
2026-08-14 03:00:00,SIN,43087.0
2026-08-14 04:00:00,SIN,42297.0
2026-08-14 05:00:00,SIN,41946.0
2026-08-14 06:00:00,SIN,41501.0
2026-08-14 07:00:00,SIN,42118.0
2026-08-14 08:00:00,SIN,43426.0
2026-08-14 09:00:00,SIN,44293.0
2026-08-14 10:00:00,SIN,45002.0
2026-08-14 11:00:00,SIN,45516.0
2026-08-14 12:00:00,SIN,46592.0
2026-08-14 13:00:00,SIN,47878.0
2026-08-14 14:00:00,SIN,48777.0
2026-08-14 15:00:00,SIN,49818.0
2026-08-14 16:00:00,SIN,50710.0
2026-08-14 17:00:00,SIN,51085.0
2026-08-14 18:00:00,SIN,50531.0
2026-08-14 19:00:00,SIN,50894.0
2026-08-14 20:00:00,SIN,50839.0
2026-08-14 21:00:00,SIN,50322.0
2026-08-14 22:00:00,SIN,49636.0
2026-08-14 23:00:00,SIN,50194.0
