snapshot,zona,demand_mw
2026-06-22 00:00:00,BCA,2213.0
2026-06-22 01:00:00,BCA,2086.0
2026-06-22 02:00:00,BCA,1975.0
2026-06-22 03:00:00,BCA,1883.0
2026-06-22 04:00:00,BCA,1821.0
2026-06-22 00:00:00,BCS,495.0
2026-06-22 01:00:00,BCS,476.0
2026-06-22 02:00:00,BCS,452.0
2026-06-22 03:00:00,BCS,430.0
2026-06-22 04:00:00,BCS,413.0
2026-06-22 00:00:00,SIN,42012.0
2026-06-22 01:00:00,SIN,40532.0
2026-06-22 02:00:00,SIN,39362.0
2026-06-22 03:00:00,SIN,38554.0
2026-06-22 04:00:00,SIN,38137.0
2026-06-22 23:00:00,SIN,44736.0
