snapshot,zona,demand_mw
2026-04-12 00:00:00,BCA,1965.0
2026-04-12 01:00:00,BCA,1851.0
2026-04-12 02:00:00,BCA,1752.0
2026-04-12 03:00:00,BCA,1674.0
2026-04-12 04:00:00,BCA,1619.0
2026-04-12 05:00:00,BCA,1590.0
2026-04-12 06:00:00,BCA,1572.0
2026-04-12 07:00:00,BCA,1561.0
2026-04-12 08:00:00,BCA,1606.0
2026-04-12 09:00:00,BCA,1666.0
2026-04-12 10:00:00,BCA,1716.0
2026-04-12 11:00:00,BCA,1772.0
2026-04-12 12:00:00,BCA,1835.0
2026-04-12 13:00:00,BCA,1888.0
2026-04-12 14:00:00,BCA,1935.0
2026-04-12 15:00:00,BCA,1965.0
2026-04-12 16:00:00,BCA,2011.0
2026-04-12 17:00:00,BCA,2043.0
2026-04-12 18:00:00,BCA,2017.0
2026-04-12 19:00:00,BCA,1960.0
2026-04-12 20:00:00,BCA,1952.0
2026-04-12 21:00:00,BCA,1934.0
2026-04-12 22:00:00,BCA,1858.0
2026-04-12 00:00:00,BCS,393.0
2026-04-12 01:00:00,BCS,376.0
2026-04-12 02:00:00,BCS,358.0
2026-04-12 03:00:00,BCS,343.0
2026-04-12 04:00:00,BCS,331.0
2026-04-12 05:00:00,BCS,326.0
2026-04-12 06:00:00,BCS,325.0
2026-04-12 07:00:00,BCS,327.0
2026-04-12 08:00:00,BCS,344.0
2026-04-12 09:00:00,BCS,364.0
2026-04-12 10:00:00,BCS,387.0
2026-04-12 11:00:00,BCS,403.0
2026-04-12 12:00:00,BCS,416.0
2026-04-12 13:00:00,BCS,427.0
2026-04-12 14:00:00,BCS,439.0
2026-04-12 15:00:00,BCS,450.0
2026-04-12 16:00:00,BCS,460.0
2026-04-12 17:00:00,BCS,466.0
2026-04-12 18:00:00,BCS,462.0
2026-04-12 19:00:00,BCS,449.0
2026-04-12 20:00:00,BCS,450.0
2026-04-12 21:00:00,BCS,442.0
2026-04-12 22:00:00,BCS,433.0
2026-04-12 23:00:00,BCS,434.0
2026-04-12 00:00:00,SIN,39339.0
2026-04-12 01:00:00,SIN,37773.0
2026-04-12 02:00:00,SIN,36779.0
2026-04-12 03:00:00,SIN,36083.0
2026-04-12 04:00:00,SIN,35704.0
2026-04-12 05:00:00,SIN,35469.0
2026-04-12 06:00:00,SIN,35403.0
2026-04-12 07:00:00,SIN,35803.0
2026-04-12 08:00:00,SIN,36476.0
2026-04-12 09:00:00,SIN,37163.0
2026-04-12 10:00:00,SIN,37559.0
2026-04-12 11:00:00,SIN,37914.0
2026-04-12 12:00:00,SIN,38303.0
2026-04-12 13:00:00,SIN,38756.0
2026-04-12 14:00:00,SIN,38879.0
2026-04-12 15:00:00,SIN,39160.0
2026-04-12 16:00:00,SIN,39774.0
2026-04-12 17:00:00,SIN,40252.0
2026-04-12 18:00:00,SIN,40861.0
2026-04-12 19:00:00,SIN,42429.0
2026-04-12 20:00:00,SIN,42452.0
2026-04-12 21:00:00,SIN,41489.0
2026-04-12 22:00:00,SIN,40373.0
