snapshot,zona,demand_mw
2026-04-08 00:00:00,BCA,1900.0
2026-04-08 01:00:00,BCA,1789.0
2026-04-08 02:00:00,BCA,1706.0
2026-04-08 03:00:00,BCA,1640.0
2026-04-08 04:00:00,BCA,1599.0
2026-04-08 05:00:00,BCA,1579.0
2026-04-08 06:00:00,BCA,1592.0
2026-04-08 07:00:00,BCA,1649.0
2026-04-08 08:00:00,BCA,1760.0
2026-04-08 09:00:00,BCA,1849.0
2026-04-08 10:00:00,BCA,1920.0
2026-04-08 11:00:00,BCA,2013.0
2026-04-08 12:00:00,BCA,2087.0
2026-04-08 13:00:00,BCA,2168.0
2026-04-08 14:00:00,BCA,2250.0
2026-04-08 15:00:00,BCA,2331.0
2026-04-08 16:00:00,BCA,2390.0
2026-04-08 17:00:00,BCA,2407.0
2026-04-08 18:00:00,BCA,2366.0
2026-04-08 19:00:00,BCA,2328.0
2026-04-08 20:00:00,BCA,2318.0
2026-04-08 21:00:00,BCA,2316.0
2026-04-08 22:00:00,BCA,2221.0
2026-04-08 23:00:00,BCA,2130.0
2026-04-08 00:00:00,BCS,405.0
2026-04-08 01:00:00,BCS,383.0
2026-04-08 02:00:00,BCS,361.0
2026-04-08 03:00:00,BCS,342.0
2026-04-08 04:00:00,BCS,328.0
2026-04-08 05:00:00,BCS,319.0
2026-04-08 06:00:00,BCS,319.0
2026-04-08 07:00:00,BCS,321.0
2026-04-08 08:00:00,BCS,342.0
2026-04-08 09:00:00,BCS,367.0
2026-04-08 10:00:00,BCS,390.0
2026-04-08 11:00:00,BCS,409.0
2026-04-08 12:00:00,BCS,422.0
2026-04-08 13:00:00,BCS,438.0
2026-04-08 14:00:00,BCS,456.0
2026-04-08 15:00:00,BCS,472.0
2026-04-08 16:00:00,BCS,480.0
2026-04-08 17:00:00,BCS,486.0
2026-04-08 18:00:00,BCS,478.0
2026-04-08 19:00:00,BCS,463.0
2026-04-08 20:00:00,BCS,466.0
2026-04-08 21:00:00,BCS,460.0
2026-04-08 22:00:00,BCS,452.0
2026-04-08 23:00:00,BCS,446.0
2026-04-08 00:00:00,SIN,36917.0
2026-04-08 01:00:00,SIN,35560.0
2026-04-08 02:00:00,SIN,34405.0
2026-04-08 03:00:00,SIN,34005.0
2026-04-08 04:00:00,SIN,33566.0
2026-04-08 05:00:00,SIN,34044.0
2026-04-08 06:00:00,SIN,34247.0
2026-04-08 07:00:00,SIN,35351.0
2026-04-08 08:00:00,SIN,36351.0
2026-04-08 09:00:00,SIN,37100.0
2026-04-08 10:00:00,SIN,37456.0
2026-04-08 11:00:00,SIN,37987.0
2026-04-08 12:00:00,SIN,38633.0
2026-04-08 13:00:00,SIN,38944.0
2026-04-08 14:00:00,SIN,39599.0
2026-04-08 15:00:00,SIN,40613.0
2026-04-08 16:00:00,SIN,41598.0
2026-04-08 17:00:00,SIN,42179.0
2026-04-08 18:00:00,SIN,42240.0
2026-04-08 19:00:00,SIN,43352.0
2026-04-08 20:00:00,SIN,43028.0
2026-04-08 21:00:00,SIN,41944.0
2026-04-08 22:00:00,SIN,40803.0
