snapshot,zona,demand_mw
2026-08-31 00:00:00,BCA,2622.0
2026-08-31 01:00:00,BCA,2471.0
2026-08-31 02:00:00,BCA,2358.0
2026-08-31 03:00:00,BCA,2278.0
2026-08-31 04:00:00,BCA,2226.0
2026-08-31 00:00:00,BCS,585.0
2026-08-31 01:00:00,BCS,559.0
2026-08-31 02:00:00,BCS,536.0
2026-08-31 03:00:00,BCS,515.0
2026-08-31 04:00:00,BCS,496.0
2026-08-31 23:00:00,BCS,625.0
2026-08-31 00:00:00,SIN,42978.0
2026-08-31 01:00:00,SIN,41561.0
2026-08-31 02:00:00,SIN,40466.0
2026-08-31 03:00:00,SIN,39501.0
2026-08-31 04:00:00,SIN,38855.0
2026-08-31 23:00:00,SIN,47074.0
