snapshot,zona,demand_mw
2026-04-02 00:00:00,BCA,1911.0
2026-04-02 01:00:00,BCA,1809.0
2026-04-02 02:00:00,BCA,1729.0
2026-04-02 03:00:00,BCA,1674.0
2026-04-02 04:00:00,BCA,1640.0
2026-04-02 05:00:00,BCA,1628.0
2026-04-02 06:00:00,BCA,1632.0
2026-04-02 07:00:00,BCA,1687.0
2026-04-02 08:00:00,BCA,1773.0
2026-04-02 09:00:00,BCA,1851.0
2026-04-02 10:00:00,BCA,1904.0
2026-04-02 11:00:00,BCA,1954.0
2026-04-02 12:00:00,BCA,2009.0
2026-04-02 13:00:00,BCA,2064.0
2026-04-02 14:00:00,BCA,2115.0
2026-04-02 15:00:00,BCA,2180.0
2026-04-02 16:00:00,BCA,2218.0
2026-04-02 17:00:00,BCA,2204.0
2026-04-02 18:00:00,BCA,2149.0
2026-04-02 19:00:00,BCA,2086.0
2026-04-02 20:00:00,BCA,2101.0
2026-04-02 21:00:00,BCA,2079.0
2026-04-02 22:00:00,BCA,2002.0
2026-04-02 00:00:00,BCS,389.0
2026-04-02 01:00:00,BCS,367.0
2026-04-02 02:00:00,BCS,347.0
2026-04-02 03:00:00,BCS,328.0
2026-04-02 04:00:00,BCS,316.0
2026-04-02 05:00:00,BCS,309.0
2026-04-02 06:00:00,BCS,310.0
2026-04-02 07:00:00,BCS,312.0
2026-04-02 08:00:00,BCS,335.0
2026-04-02 09:00:00,BCS,359.0
2026-04-02 10:00:00,BCS,379.0
2026-04-02 11:00:00,BCS,395.0
2026-04-02 12:00:00,BCS,407.0
2026-04-02 13:00:00,BCS,421.0
2026-04-02 14:00:00,BCS,435.0
2026-04-02 15:00:00,BCS,453.0
2026-04-02 16:00:00,BCS,466.0
2026-04-02 17:00:00,BCS,469.0
2026-04-02 18:00:00,BCS,458.0
2026-04-02 19:00:00,BCS,446.0
2026-04-02 20:00:00,BCS,449.0
2026-04-02 21:00:00,BCS,440.0
2026-04-02 22:00:00,BCS,428.0
2026-04-02 23:00:00,BCS,431.0
2026-04-02 00:00:00,SIN,38946.0
2026-04-02 01:00:00,SIN,37461.0
2026-04-02 02:00:00,SIN,36438.0
2026-04-02 03:00:00,SIN,35603.0
2026-04-02 04:00:00,SIN,35207.0
2026-04-02 05:00:00,SIN,35162.0
2026-04-02 06:00:00,SIN,35185.0
2026-04-02 07:00:00,SIN,35765.0
2026-04-02 08:00:00,SIN,36807.0
2026-04-02 09:00:00,SIN,37412.0
2026-04-02 10:00:00,SIN,37903.0
2026-04-02 11:00:00,SIN,38288.0
2026-04-02 12:00:00,SIN,38618.0
2026-04-02 13:00:00,SIN,39062.0
2026-04-02 14:00:00,SIN,39959.0
2026-04-02 15:00:00,SIN,40902.0
2026-04-02 16:00:00,SIN,41920.0
2026-04-02 17:00:00,SIN,42053.0
2026-04-02 18:00:00,SIN,41917.0
2026-04-02 19:00:00,SIN,43186.0
2026-04-02 20:00:00,SIN,43067.0
2026-04-02 21:00:00,SIN,42368.0
2026-04-02 22:00:00,SIN,41257.0
2026-04-02 23:00:00,SIN,42193.0
