snapshot,zona,demand_mw
2026-03-29 00:00:00,BCA,2014.0
2026-03-29 01:00:00,BCA,1889.0
2026-03-29 02:00:00,BCA,1782.0
2026-03-29 03:00:00,BCA,1708.0
2026-03-29 04:00:00,BCA,1649.0
2026-03-29 05:00:00,BCA,1612.0
2026-03-29 06:00:00,BCA,1590.0
2026-03-29 07:00:00,BCA,1606.0
2026-03-29 08:00:00,BCA,1623.0
2026-03-29 09:00:00,BCA,1707.0
2026-03-29 10:00:00,BCA,1822.0
2026-03-29 11:00:00,BCA,1935.0
2026-03-29 12:00:00,BCA,2047.0
2026-03-29 13:00:00,BCA,2161.0
2026-03-29 14:00:00,BCA,2271.0
2026-03-29 15:00:00,BCA,2349.0
2026-03-29 16:00:00,BCA,2255.0
2026-03-29 17:00:00,BCA,2292.0
2026-03-29 18:00:00,BCA,2379.0
2026-03-29 19:00:00,BCA,2300.0
2026-03-29 20:00:00,BCA,2290.0
2026-03-29 21:00:00,BCA,2232.0
2026-03-29 22:00:00,BCA,2155.0
2026-03-29 23:00:00,BCA,2278.0
2026-03-29 00:00:00,BCS,363.0
2026-03-29 01:00:00,BCS,346.0
2026-03-29 02:00:00,BCS,328.0
2026-03-29 03:00:00,BCS,314.0
2026-03-29 04:00:00,BCS,304.0
2026-03-29 05:00:00,BCS,299.0
2026-03-29 06:00:00,BCS,303.0
2026-03-29 07:00:00,BCS,307.0
2026-03-29 08:00:00,BCS,326.0
2026-03-29 09:00:00,BCS,346.0
2026-03-29 10:00:00,BCS,364.0
2026-03-29 11:00:00,BCS,380.0
2026-03-29 12:00:00,BCS,391.0
2026-03-29 13:00:00,BCS,401.0
2026-03-29 14:00:00,BCS,412.0
2026-03-29 15:00:00,BCS,423.0
2026-03-29 16:00:00,BCS,436.0
2026-03-29 17:00:00,BCS,445.0
2026-03-29 18:00:00,BCS,444.0
2026-03-29 19:00:00,BCS,432.0
2026-03-29 20:00:00,BCS,428.0
2026-03-29 21:00:00,BCS,415.0
2026-03-29 22:00:00,BCS,400.0
2026-03-29 23:00:00,BCS,408.0
2026-03-29 00:00:00,SIN,39344.0
2026-03-29 01:00:00,SIN,38002.0
2026-03-29 02:00:00,SIN,36670.0
2026-03-29 03:00:00,SIN,35681.0
2026-03-29 04:00:00,SIN,35456.0
2026-03-29 05:00:00,SIN,35028.0
2026-03-29 06:00:00,SIN,34866.0
2026-03-29 07:00:00,SIN,35136.0
2026-03-29 08:00:00,SIN,35949.0
2026-03-29 09:00:00,SIN,36536.0
2026-03-29 10:00:00,SIN,36663.0
2026-03-29 11:00:00,SIN,36662.0
2026-03-29 12:00:00,SIN,36771.0
2026-03-29 13:00:00,SIN,36867.0
2026-03-29 14:00:00,SIN,36970.0
2026-03-29 15:00:00,SIN,37400.0
2026-03-29 16:00:00,SIN,38019.0
2026-03-29 17:00:00,SIN,38690.0
2026-03-29 18:00:00,SIN,39335.0
2026-03-29 19:00:00,SIN,40655.0
2026-03-29 20:00:00,SIN,40581.0
2026-03-29 21:00:00,SIN,39718.0
2026-03-29 22:00:00,SIN,38355.0
2026-03-29 23:00:00,SIN,42482.0
