snapshot,zona,demand_mw
2026-08-07 00:00:00,BCA,2867.0
2026-08-07 01:00:00,BCA,2732.0
2026-08-07 02:00:00,BCA,2626.0
2026-08-07 03:00:00,BCA,2555.0
2026-08-07 04:00:00,BCA,2534.0
2026-08-07 05:00:00,BCA,2487.0
2026-08-07 06:00:00,BCA,2462.0
2026-08-07 07:00:00,BCA,2475.0
2026-08-07 08:00:00,BCA,2612.0
2026-08-07 09:00:00,BCA,2734.0
2026-08-07 10:00:00,BCA,2866.0
2026-08-07 11:00:00,BCA,3040.0
2026-08-07 12:00:00,BCA,3207.0
2026-08-07 13:00:00,BCA,3318.0
2026-08-07 14:00:00,BCA,3432.0
2026-08-07 15:00:00,BCA,3504.0
2026-08-07 16:00:00,BCA,3523.0
2026-08-07 17:00:00,BCA,3479.0
2026-08-07 18:00:00,BCA,3416.0
2026-08-07 19:00:00,BCA,3363.0
2026-08-07 20:00:00,BCA,3294.0
2026-08-07 21:00:00,BCA,3304.0
2026-08-07 22:00:00,BCA,3201.0
2026-08-07 00:00:00,BCS,609.0
2026-08-07 01:00:00,BCS,581.0
2026-08-07 02:00:00,BCS,554.0
2026-08-07 03:00:00,BCS,528.0
2026-08-07 04:00:00,BCS,507.0
2026-08-07 05:00:00,BCS,488.0
2026-08-07 06:00:00,BCS,472.0
2026-08-07 07:00:00,BCS,461.0
2026-08-07 08:00:00,BCS,483.0
2026-08-07 09:00:00,BCS,517.0
2026-08-07 10:00:00,BCS,548.0
2026-08-07 11:00:00,BCS,571.0
2026-08-07 12:00:00,BCS,594.0
2026-08-07 13:00:00,BCS,615.0
2026-08-07 14:00:00,BCS,640.0
2026-08-07 15:00:00,BCS,663.0
2026-08-07 16:00:00,BCS,680.0
2026-08-07 17:00:00,BCS,687.0
2026-08-07 18:00:00,BCS,677.0
2026-08-07 19:00:00,BCS,653.0
2026-08-07 20:00:00,BCS,649.0
2026-08-07 21:00:00,BCS,653.0
2026-08-07 22:00:00,BCS,656.0
2026-08-07 23:00:00,BCS,646.0
2026-08-07 00:00:00,SIN,46497.0
2026-08-07 01:00:00,SIN,44800.0
2026-08-07 02:00:00,SIN,43398.0
2026-08-07 03:00:00,SIN,42380.0
2026-08-07 04:00:00,SIN,41785.0
2026-08-07 05:00:00,SIN,41421.0
2026-08-07 06:00:00,SIN,41145.0
2026-08-07 07:00:00,SIN,41930.0
2026-08-07 08:00:00,SIN,43229.0
2026-08-07 09:00:00,SIN,44159.0
2026-08-07 10:00:00,SIN,44849.0
2026-08-07 11:00:00,SIN,45400.0
2026-08-07 12:00:00,SIN,46568.0
2026-08-07 13:00:00,SIN,47449.0
2026-08-07 14:00:00,SIN,48543.0
2026-08-07 15:00:00,SIN,49592.0
2026-08-07 16:00:00,SIN,50308.0
2026-08-07 17:00:00,SIN,50457.0
2026-08-07 18:00:00,SIN,49922.0
2026-08-07 19:00:00,SIN,50291.0
2026-08-07 20:00:00,SIN,50651.0
2026-08-07 21:00:00,SIN,50136.0
2026-08-07 22:00:00,SIN,49206.0
2026-08-07 23:00:00,SIN,49654.0
