snapshot,zona,demand_mw
2026-04-07 00:00:00,BCA,1636.0
2026-04-07 01:00:00,BCA,1553.0
2026-04-07 02:00:00,BCA,1492.0
2026-04-07 03:00:00,BCA,1448.0
2026-04-07 04:00:00,BCA,1421.0
2026-04-07 05:00:00,BCA,1423.0
2026-04-07 06:00:00,BCA,1461.0
2026-04-07 07:00:00,BCA,1568.0
2026-04-07 08:00:00,BCA,1687.0
2026-04-07 09:00:00,BCA,1784.0
2026-04-07 10:00:00,BCA,1871.0
2026-04-07 11:00:00,BCA,1969.0
2026-04-07 12:00:00,BCA,2032.0
2026-04-07 13:00:00,BCA,2083.0
2026-04-07 14:00:00,BCA,2136.0
2026-04-07 15:00:00,BCA,2192.0
2026-04-07 16:00:00,BCA,2217.0
2026-04-07 17:00:00,BCA,2231.0
2026-04-07 18:00:00,BCA,2207.0
2026-04-07 19:00:00,BCA,2181.0
2026-04-07 20:00:00,BCA,2192.0
2026-04-07 21:00:00,BCA,2193.0
2026-04-07 22:00:00,BCA,2130.0
2026-04-07 23:00:00,BCA,1797.0
2026-04-07 00:00:00,BCS,370.0
2026-04-07 01:00:00,BCS,351.0
2026-04-07 02:00:00,BCS,332.0
2026-04-07 03:00:00,BCS,315.0
2026-04-07 04:00:00,BCS,303.0
2026-04-07 05:00:00,BCS,298.0
2026-04-07 06:00:00,BCS,299.0
2026-04-07 07:00:00,BCS,304.0
2026-04-07 08:00:00,BCS,327.0
2026-04-07 09:00:00,BCS,357.0
2026-04-07 10:00:00,BCS,380.0
2026-04-07 11:00:00,BCS,400.0
2026-04-07 12:00:00,BCS,417.0
2026-04-07 13:00:00,BCS,430.0
2026-04-07 14:00:00,BCS,443.0
2026-04-07 15:00:00,BCS,460.0
2026-04-07 16:00:00,BCS,471.0
2026-04-07 17:00:00,BCS,478.0
2026-04-07 18:00:00,BCS,471.0
2026-04-07 19:00:00,BCS,457.0
2026-04-07 20:00:00,BCS,456.0
2026-04-07 21:00:00,BCS,452.0
2026-04-07 22:00:00,BCS,446.0
2026-04-07 23:00:00,BCS,412.0
2026-04-07 00:00:00,SIN,33323.0
2026-04-07 01:00:00,SIN,32089.0
2026-04-07 02:00:00,SIN,31495.0
2026-04-07 03:00:00,SIN,30827.0
2026-04-07 04:00:00,SIN,30885.0
2026-04-07 05:00:00,SIN,31345.0
2026-04-07 06:00:00,SIN,32404.0
2026-04-07 07:00:00,SIN,33797.0
2026-04-07 08:00:00,SIN,35270.0
2026-04-07 09:00:00,SIN,36257.0
2026-04-07 10:00:00,SIN,36719.0
2026-04-07 11:00:00,SIN,37517.0
2026-04-07 12:00:00,SIN,37824.0
2026-04-07 13:00:00,SIN,38546.0
2026-04-07 14:00:00,SIN,39148.0
2026-04-07 15:00:00,SIN,40049.0
2026-04-07 16:00:00,SIN,40862.0
2026-04-07 17:00:00,SIN,41016.0
2026-04-07 18:00:00,SIN,41073.0
2026-04-07 19:00:00,SIN,42180.0
2026-04-07 20:00:00,SIN,41994.0
2026-04-07 21:00:00,SIN,40926.0
2026-04-07 22:00:00,SIN,39904.0
2026-04-07 23:00:00,SIN,36070.0
