snapshot,zona,demand_mw
2026-08-24 00:00:00,BCA,2817.0
2026-08-24 01:00:00,BCA,2687.0
2026-08-24 02:00:00,BCA,2604.0
2026-08-24 03:00:00,BCA,2531.0
2026-08-24 04:00:00,BCA,2479.0
2026-08-24 05:00:00,BCA,2481.0
2026-08-24 06:00:00,BCA,2496.0
2026-08-24 07:00:00,BCA,2579.0
2026-08-24 08:00:00,BCA,2731.0
2026-08-24 09:00:00,BCA,2922.0
2026-08-24 10:00:00,BCA,3092.0
2026-08-24 11:00:00,BCA,3251.0
2026-08-24 12:00:00,BCA,3408.0
2026-08-24 13:00:00,BCA,3546.0
2026-08-24 14:00:00,BCA,3630.0
2026-08-24 15:00:00,BCA,3694.0
2026-08-24 16:00:00,BCA,3738.0
2026-08-24 17:00:00,BCA,3715.0
2026-08-24 18:00:00,BCA,3629.0
2026-08-24 19:00:00,BCA,3534.0
2026-08-24 20:00:00,BCA,3492.0
2026-08-24 21:00:00,BCA,3459.0
2026-08-24 22:00:00,BCA,3389.0
2026-08-24 00:00:00,BCS,563.0
2026-08-24 01:00:00,BCS,539.0
2026-08-24 02:00:00,BCS,512.0
2026-08-24 03:00:00,BCS,486.0
2026-08-24 04:00:00,BCS,462.0
2026-08-24 05:00:00,BCS,447.0
2026-08-24 06:00:00,BCS,437.0
2026-08-24 07:00:00,BCS,430.0
2026-08-24 08:00:00,BCS,460.0
2026-08-24 09:00:00,BCS,498.0
2026-08-24 10:00:00,BCS,533.0
2026-08-24 11:00:00,BCS,559.0
2026-08-24 12:00:00,BCS,578.0
2026-08-24 13:00:00,BCS,596.0
2026-08-24 14:00:00,BCS,618.0
2026-08-24 15:00:00,BCS,635.0
2026-08-24 16:00:00,BCS,651.0
2026-08-24 17:00:00,BCS,663.0
2026-08-24 18:00:00,BCS,653.0
2026-08-24 19:00:00,BCS,634.0
2026-08-24 20:00:00,BCS,648.0
2026-08-24 21:00:00,BCS,661.0
2026-08-24 22:00:00,BCS,661.0
2026-08-24 23:00:00,BCS,600.0
2026-08-24 00:00:00,SIN,42382.0
2026-08-24 01:00:00,SIN,40911.0
2026-08-24 02:00:00,SIN,39646.0
2026-08-24 03:00:00,SIN,38818.0
2026-08-24 04:00:00,SIN,38437.0
2026-08-24 05:00:00,SIN,38363.0
2026-08-24 06:00:00,SIN,39214.0
2026-08-24 07:00:00,SIN,40241.0
2026-08-24 08:00:00,SIN,42088.0
2026-08-24 09:00:00,SIN,43302.0
2026-08-24 10:00:00,SIN,44166.0
2026-08-24 11:00:00,SIN,45256.0
2026-08-24 12:00:00,SIN,46424.0
2026-08-24 13:00:00,SIN,47582.0
2026-08-24 14:00:00,SIN,49064.0
2026-08-24 15:00:00,SIN,50390.0
2026-08-24 16:00:00,SIN,50991.0
2026-08-24 17:00:00,SIN,51064.0
2026-08-24 18:00:00,SIN,50655.0
2026-08-24 19:00:00,SIN,51376.0
2026-08-24 20:00:00,SIN,51366.0
2026-08-24 21:00:00,SIN,51079.0
2026-08-24 22:00:00,SIN,50043.0
2026-08-24 23:00:00,SIN,45620.0
