snapshot,zona,demand_mw
2026-04-18 00:00:00,BCA,1828.0
2026-04-18 01:00:00,BCA,1712.0
2026-04-18 02:00:00,BCA,1626.0
2026-04-18 03:00:00,BCA,1571.0
2026-04-18 04:00:00,BCA,1531.0
2026-04-18 05:00:00,BCA,1522.0
2026-04-18 06:00:00,BCA,1554.0
2026-04-18 07:00:00,BCA,1605.0
2026-04-18 08:00:00,BCA,1690.0
2026-04-18 09:00:00,BCA,1743.0
2026-04-18 10:00:00,BCA,1763.0
2026-04-18 11:00:00,BCA,1803.0
2026-04-18 12:00:00,BCA,1840.0
2026-04-18 13:00:00,BCA,1871.0
2026-04-18 14:00:00,BCA,1920.0
2026-04-18 15:00:00,BCA,1988.0
2026-04-18 16:00:00,BCA,2004.0
2026-04-18 17:00:00,BCA,1987.0
2026-04-18 18:00:00,BCA,1951.0
2026-04-18 19:00:00,BCA,1914.0
2026-04-18 20:00:00,BCA,1929.0
2026-04-18 21:00:00,BCA,1985.0
2026-04-18 22:00:00,BCA,1924.0
2026-04-18 00:00:00,BCS,385.0
2026-04-18 01:00:00,BCS,363.0
2026-04-18 02:00:00,BCS,342.0
2026-04-18 03:00:00,BCS,324.0
2026-04-18 04:00:00,BCS,311.0
2026-04-18 05:00:00,BCS,304.0
2026-04-18 06:00:00,BCS,308.0
2026-04-18 07:00:00,BCS,314.0
2026-04-18 08:00:00,BCS,328.0
2026-04-18 09:00:00,BCS,345.0
2026-04-18 10:00:00,BCS,361.0
2026-04-18 11:00:00,BCS,371.0
2026-04-18 12:00:00,BCS,384.0
2026-04-18 13:00:00,BCS,384.0
2026-04-18 14:00:00,BCS,402.0
2026-04-18 15:00:00,BCS,415.0
2026-04-18 16:00:00,BCS,428.0
2026-04-18 17:00:00,BCS,434.0
2026-04-18 18:00:00,BCS,425.0
2026-04-18 19:00:00,BCS,413.0
2026-04-18 20:00:00,BCS,416.0
2026-04-18 21:00:00,BCS,406.0
2026-04-18 22:00:00,BCS,393.0
2026-04-18 00:00:00,SIN,41570.0
2026-04-18 01:00:00,SIN,40081.0
2026-04-18 02:00:00,SIN,38951.0
2026-04-18 03:00:00,SIN,38077.0
2026-04-18 04:00:00,SIN,37631.0
2026-04-18 05:00:00,SIN,37612.0
2026-04-18 06:00:00,SIN,37986.0
2026-04-18 07:00:00,SIN,38806.0
2026-04-18 08:00:00,SIN,40241.0
2026-04-18 09:00:00,SIN,41024.0
2026-04-18 10:00:00,SIN,41467.0
2026-04-18 11:00:00,SIN,42087.0
2026-04-18 12:00:00,SIN,42516.0
2026-04-18 13:00:00,SIN,43420.0
2026-04-18 14:00:00,SIN,44145.0
2026-04-18 15:00:00,SIN,45020.0
2026-04-18 16:00:00,SIN,45959.0
2026-04-18 17:00:00,SIN,45952.0
2026-04-18 18:00:00,SIN,45546.0
2026-04-18 19:00:00,SIN,46902.0
2026-04-18 20:00:00,SIN,46503.0
2026-04-18 21:00:00,SIN,45471.0
2026-04-18 22:00:00,SIN,44652.0
