snapshot,zona,demand_mw
2026-03-28 00:00:00,SIN,39737.0
2026-03-28 01:00:00,SIN,38234.0
2026-03-28 02:00:00,SIN,36867.0
2026-03-28 03:00:00,SIN,36205.0
2026-03-28 04:00:00,SIN,35715.0
2026-03-28 05:00:00,SIN,35916.0
2026-03-28 06:00:00,SIN,36509.0
2026-03-28 07:00:00,SIN,37431.0
2026-03-28 08:00:00,SIN,38541.0
2026-03-28 09:00:00,SIN,39135.0
2026-03-28 10:00:00,SIN,39301.0
2026-03-28 11:00:00,SIN,39847.0
2026-03-28 12:00:00,SIN,40356.0
2026-03-28 13:00:00,SIN,41097.0
2026-03-28 14:00:00,SIN,41732.0
2026-03-28 15:00:00,SIN,42568.0
2026-03-28 16:00:00,SIN,43274.0
2026-03-28 17:00:00,SIN,43644.0
2026-03-28 18:00:00,SIN,43221.0
2026-03-28 19:00:00,SIN,44408.0
2026-03-28 20:00:00,SIN,44264.0
2026-03-28 21:00:00,SIN,43267.0
2026-03-28 22:00:00,SIN,42482.0
2026-03-28 23:00:00,SIN,42773.0
