snapshot,zona,demand_mw
2026-08-11 00:00:00,BCS,558.0
2026-08-11 01:00:00,BCS,535.0
2026-08-11 02:00:00,BCS,513.0
2026-08-11 03:00:00,BCS,492.0
2026-08-11 04:00:00,BCS,476.0
2026-08-11 05:00:00,BCS,460.0
2026-08-11 06:00:00,BCS,448.0
2026-08-11 07:00:00,BCS,441.0
2026-08-11 08:00:00,BCS,468.0
2026-08-11 09:00:00,BCS,500.0
2026-08-11 10:00:00,BCS,532.0
2026-08-11 11:00:00,BCS,559.0
2026-08-11 12:00:00,BCS,579.0
2026-08-11 13:00:00,BCS,599.0
2026-08-11 14:00:00,BCS,622.0
2026-08-11 15:00:00,BCS,643.0
2026-08-11 16:00:00,BCS,630.0
2026-08-11 17:00:00,BCS,607.0
2026-08-11 18:00:00,BCS,596.0
2026-08-11 19:00:00,BCS,583.0
2026-08-11 20:00:00,BCS,597.0
2026-08-11 21:00:00,BCS,609.0
2026-08-11 22:00:00,BCS,612.0
2026-08-11 00:00:00,SIN,41373.0
2026-08-11 01:00:00,SIN,40061.0
2026-08-11 02:00:00,SIN,38839.0
2026-08-11 03:00:00,SIN,37962.0
2026-08-11 04:00:00,SIN,37473.0
2026-08-11 05:00:00,SIN,37611.0
2026-08-11 06:00:00,SIN,38275.0
2026-08-11 07:00:00,SIN,39887.0
2026-08-11 08:00:00,SIN,41745.0
2026-08-11 09:00:00,SIN,43067.0
2026-08-11 10:00:00,SIN,43607.0
2026-08-11 11:00:00,SIN,44773.0
2026-08-11 12:00:00,SIN,45770.0
2026-08-11 13:00:00,SIN,47117.0
2026-08-11 14:00:00,SIN,48232.0
2026-08-11 15:00:00,SIN,49521.0
2026-08-11 16:00:00,SIN,50377.0
2026-08-11 17:00:00,SIN,50136.0
2026-08-11 18:00:00,SIN,49431.0
2026-08-11 19:00:00,SIN,50165.0
2026-08-11 20:00:00,SIN,50539.0
2026-08-11 21:00:00,SIN,49930.0
2026-08-11 22:00:00,SIN,49037.0
2026-08-11 23:00:00,SIN,44607.0
