snapshot,zona,demand_mw
2026-08-15 00:00:00,BCA,2760.0
2026-08-15 01:00:00,BCA,2616.0
2026-08-15 02:00:00,BCA,2510.0
2026-08-15 03:00:00,BCA,2412.0
2026-08-15 04:00:00,BCA,2348.0
2026-08-15 05:00:00,BCA,2293.0
2026-08-15 06:00:00,BCA,2240.0
2026-08-15 07:00:00,BCA,2221.0
2026-08-15 08:00:00,BCA,2311.0
2026-08-15 09:00:00,BCA,2471.0
2026-08-15 10:00:00,BCA,2610.0
2026-08-15 11:00:00,BCA,2793.0
2026-08-15 12:00:00,BCA,2933.0
2026-08-15 13:00:00,BCA,3058.0
2026-08-15 14:00:00,BCA,3131.0
2026-08-15 15:00:00,BCA,3181.0
2026-08-15 16:00:00,BCA,3202.0
2026-08-15 17:00:00,BCA,3194.0
2026-08-15 18:00:00,BCA,3133.0
2026-08-15 19:00:00,BCA,2907.0
2026-08-15 20:00:00,BCA,2858.0
2026-08-15 21:00:00,BCA,2847.0
2026-08-15 22:00:00,BCA,2773.0
2026-08-15 00:00:00,BCS,628.0
2026-08-15 01:00:00,BCS,606.0
2026-08-15 02:00:00,BCS,580.0
2026-08-15 03:00:00,BCS,554.0
2026-08-15 04:00:00,BCS,533.0
2026-08-15 05:00:00,BCS,514.0
2026-08-15 06:00:00,BCS,495.0
2026-08-15 07:00:00,BCS,478.0
2026-08-15 08:00:00,BCS,499.0
2026-08-15 09:00:00,BCS,532.0
2026-08-15 10:00:00,BCS,564.0
2026-08-15 11:00:00,BCS,582.0
2026-08-15 12:00:00,BCS,600.0
2026-08-15 13:00:00,BCS,620.0
2026-08-15 14:00:00,BCS,642.0
2026-08-15 15:00:00,BCS,659.0
2026-08-15 16:00:00,BCS,676.0
2026-08-15 17:00:00,BCS,678.0
2026-08-15 18:00:00,BCS,669.0
2026-08-15 19:00:00,BCS,661.0
2026-08-15 20:00:00,BCS,662.0
2026-08-15 21:00:00,BCS,664.0
2026-08-15 22:00:00,BCS,663.0
2026-08-15 00:00:00,SIN,47024.0
2026-08-15 01:00:00,SIN,45334.0
2026-08-15 02:00:00,SIN,43918.0
2026-08-15 03:00:00,SIN,43039.0
2026-08-15 04:00:00,SIN,42360.0
2026-08-15 05:00:00,SIN,41580.0
2026-08-15 06:00:00,SIN,40705.0
2026-08-15 07:00:00,SIN,41030.0
2026-08-15 08:00:00,SIN,41654.0
2026-08-15 09:00:00,SIN,42424.0
2026-08-15 10:00:00,SIN,42888.0
2026-08-15 11:00:00,SIN,43503.0
2026-08-15 12:00:00,SIN,44276.0
2026-08-15 13:00:00,SIN,44938.0
2026-08-15 14:00:00,SIN,45601.0
2026-08-15 15:00:00,SIN,46416.0
2026-08-15 16:00:00,SIN,46956.0
2026-08-15 17:00:00,SIN,47259.0
2026-08-15 18:00:00,SIN,47233.0
2026-08-15 19:00:00,SIN,48540.0
2026-08-15 20:00:00,SIN,48669.0
2026-08-15 21:00:00,SIN,47934.0
2026-08-15 22:00:00,SIN,46420.0
2026-08-15 23:00:00,SIN,49636.0
