snapshot,zona,demand_mw
2026-03-27 00:00:00,SIN,38863.0
2026-03-27 01:00:00,SIN,37427.0
2026-03-27 02:00:00,SIN,35991.0
2026-03-27 03:00:00,SIN,35536.0
2026-03-27 04:00:00,SIN,35114.0
2026-03-27 05:00:00,SIN,35431.0
2026-03-27 06:00:00,SIN,36058.0
2026-03-27 07:00:00,SIN,36782.0
2026-03-27 08:00:00,SIN,37923.0
2026-03-27 09:00:00,SIN,38512.0
2026-03-27 10:00:00,SIN,38755.0
2026-03-27 11:00:00,SIN,39081.0
2026-03-27 12:00:00,SIN,39982.0
2026-03-27 13:00:00,SIN,40575.0
2026-03-27 14:00:00,SIN,41484.0
2026-03-27 15:00:00,SIN,42581.0
2026-03-27 16:00:00,SIN,43493.0
2026-03-27 17:00:00,SIN,43592.0
2026-03-27 18:00:00,SIN,43526.0
2026-03-27 19:00:00,SIN,44580.0
2026-03-27 20:00:00,SIN,44575.0
2026-03-27 21:00:00,SIN,43682.0
2026-03-27 22:00:00,SIN,42773.0
