snapshot,zona,demand_mw
2026-04-01 00:00:00,BCS,366.0
2026-04-01 01:00:00,BCS,345.0
2026-04-01 02:00:00,BCS,326.0
2026-04-01 03:00:00,BCS,309.0
2026-04-01 04:00:00,BCS,298.0
2026-04-01 05:00:00,BCS,293.0
2026-04-01 06:00:00,BCS,296.0
2026-04-01 07:00:00,BCS,302.0
2026-04-01 08:00:00,BCS,326.0
2026-04-01 09:00:00,BCS,350.0
2026-04-01 10:00:00,BCS,370.0
2026-04-01 11:00:00,BCS,382.0
2026-04-01 12:00:00,BCS,398.0
2026-04-01 13:00:00,BCS,414.0
2026-04-01 14:00:00,BCS,430.0
2026-04-01 15:00:00,BCS,448.0
2026-04-01 16:00:00,BCS,461.0
2026-04-01 17:00:00,BCS,471.0
2026-04-01 18:00:00,BCS,467.0
2026-04-01 19:00:00,BCS,455.0
2026-04-01 20:00:00,BCS,453.0
2026-04-01 21:00:00,BCS,442.0
2026-04-01 22:00:00,BCS,431.0
2026-04-01 00:00:00,SIN,37951.0
2026-04-01 01:00:00,SIN,36591.0
2026-04-01 02:00:00,SIN,35492.0
2026-04-01 03:00:00,SIN,34802.0
2026-04-01 04:00:00,SIN,34632.0
2026-04-01 05:00:00,SIN,34865.0
2026-04-01 06:00:00,SIN,35230.0
2026-04-01 07:00:00,SIN,35961.0
2026-04-01 08:00:00,SIN,36942.0
2026-04-01 09:00:00,SIN,37651.0
2026-04-01 10:00:00,SIN,38089.0
2026-04-01 11:00:00,SIN,38784.0
2026-04-01 12:00:00,SIN,39716.0
2026-04-01 13:00:00,SIN,40738.0
2026-04-01 14:00:00,SIN,41584.0
2026-04-01 15:00:00,SIN,42428.0
2026-04-01 16:00:00,SIN,43086.0
2026-04-01 17:00:00,SIN,43059.0
2026-04-01 18:00:00,SIN,42903.0
2026-04-01 19:00:00,SIN,43876.0
2026-04-01 20:00:00,SIN,44141.0
2026-04-01 21:00:00,SIN,43316.0
2026-04-01 22:00:00,SIN,42193.0
2026-04-01 23:00:00,SIN,41409.0
