snapshot,zona,demand_mw
2026-06-15 00:00:00,BCA,2465.0
2026-06-15 01:00:00,BCA,2335.0
2026-06-15 02:00:00,BCA,2235.0
2026-06-15 03:00:00,BCA,2162.0
2026-06-15 04:00:00,BCA,2112.0
2026-06-15 23:00:00,BCA,2728.0
2026-06-15 00:00:00,BCS,473.0
2026-06-15 01:00:00,BCS,452.0
2026-06-15 02:00:00,BCS,432.0
2026-06-15 03:00:00,BCS,410.0
2026-06-15 04:00:00,BCS,394.0
2026-06-15 23:00:00,BCS,500.0
2026-06-15 00:00:00,SIN,41471.0
2026-06-15 01:00:00,SIN,40079.0
2026-06-15 02:00:00,SIN,38894.0
2026-06-15 03:00:00,SIN,38078.0
2026-06-15 04:00:00,SIN,37425.0
