snapshot,zona,demand_mw
2026-08-21 00:00:00,BCA,2716.0
2026-08-21 01:00:00,BCA,2576.0
2026-08-21 02:00:00,BCA,2474.0
2026-08-21 03:00:00,BCA,2401.0
2026-08-21 04:00:00,BCA,2335.0
2026-08-21 05:00:00,BCA,2292.0
2026-08-21 06:00:00,BCA,2265.0
2026-08-21 07:00:00,BCA,2277.0
2026-08-21 08:00:00,BCA,2467.0
2026-08-21 09:00:00,BCA,2655.0
2026-08-21 10:00:00,BCA,2875.0
2026-08-21 11:00:00,BCA,3071.0
2026-08-21 12:00:00,BCA,3274.0
2026-08-21 13:00:00,BCA,3399.0
2026-08-21 14:00:00,BCA,3489.0
2026-08-21 15:00:00,BCA,3555.0
2026-08-21 16:00:00,BCA,3595.0
2026-08-21 17:00:00,BCA,3597.0
2026-08-21 18:00:00,BCA,3513.0
2026-08-21 19:00:00,BCA,3406.0
2026-08-21 20:00:00,BCA,3353.0
2026-08-21 21:00:00,BCA,3332.0
2026-08-21 22:00:00,BCA,3234.0
2026-08-21 23:00:00,BCA,2975.0
2026-08-21 00:00:00,BCS,616.0
2026-08-21 01:00:00,BCS,590.0
2026-08-21 02:00:00,BCS,563.0
2026-08-21 03:00:00,BCS,549.0
2026-08-21 04:00:00,BCS,534.0
2026-08-21 05:00:00,BCS,508.0
2026-08-21 06:00:00,BCS,495.0
2026-08-21 07:00:00,BCS,482.0
2026-08-21 08:00:00,BCS,506.0
2026-08-21 09:00:00,BCS,543.0
2026-08-21 10:00:00,BCS,576.0
2026-08-21 11:00:00,BCS,601.0
2026-08-21 12:00:00,BCS,623.0
2026-08-21 13:00:00,BCS,645.0
2026-08-21 14:00:00,BCS,668.0
2026-08-21 15:00:00,BCS,688.0
2026-08-21 16:00:00,BCS,698.0
2026-08-21 17:00:00,BCS,700.0
2026-08-21 18:00:00,BCS,688.0
2026-08-21 19:00:00,BCS,670.0
2026-08-21 20:00:00,BCS,681.0
2026-08-21 21:00:00,BCS,684.0
2026-08-21 22:00:00,BCS,681.0
2026-08-21 23:00:00,BCS,666.0
2026-08-21 00:00:00,SIN,48225.0
2026-08-21 01:00:00,SIN,46458.0
2026-08-21 02:00:00,SIN,44986.0
2026-08-21 03:00:00,SIN,43915.0
2026-08-21 04:00:00,SIN,43376.0
2026-08-21 05:00:00,SIN,42990.0
2026-08-21 06:00:00,SIN,42841.0
2026-08-21 07:00:00,SIN,43570.0
2026-08-21 08:00:00,SIN,45032.0
2026-08-21 09:00:00,SIN,45964.0
2026-08-21 10:00:00,SIN,46431.0
2026-08-21 11:00:00,SIN,47462.0
2026-08-21 12:00:00,SIN,48472.0
2026-08-21 13:00:00,SIN,49471.0
2026-08-21 14:00:00,SIN,50382.0
2026-08-21 15:00:00,SIN,51618.0
2026-08-21 16:00:00,SIN,52211.0
2026-08-21 17:00:00,SIN,52163.0
2026-08-21 18:00:00,SIN,51656.0
2026-08-21 19:00:00,SIN,52317.0
2026-08-21 20:00:00,SIN,52209.0
2026-08-21 21:00:00,SIN,51637.0
2026-08-21 22:00:00,SIN,50886.0
2026-08-21 23:00:00,SIN,51582.0
