snapshot,zona,demand_mw
2026-04-03 00:00:00,SIN,38442.0
2026-04-03 01:00:00,SIN,36890.0
2026-04-03 02:00:00,SIN,35845.0
2026-04-03 03:00:00,SIN,35024.0
2026-04-03 04:00:00,SIN,34561.0
2026-04-03 05:00:00,SIN,34243.0
2026-04-03 06:00:00,SIN,33936.0
2026-04-03 07:00:00,SIN,33910.0
2026-04-03 08:00:00,SIN,34518.0
2026-04-03 09:00:00,SIN,35123.0
2026-04-03 10:00:00,SIN,35366.0
2026-04-03 11:00:00,SIN,36009.0
2026-04-03 12:00:00,SIN,36623.0
2026-04-03 13:00:00,SIN,37237.0
2026-04-03 14:00:00,SIN,37952.0
2026-04-03 15:00:00,SIN,38729.0
2026-04-03 16:00:00,SIN,39392.0
2026-04-03 17:00:00,SIN,39400.0
2026-04-03 18:00:00,SIN,39525.0
2026-04-03 19:00:00,SIN,40780.0
2026-04-03 20:00:00,SIN,40672.0
2026-04-03 21:00:00,SIN,40113.0
2026-04-03 22:00:00,SIN,39188.0
2026-04-03 23:00:00,SIN,41257.0
