snapshot,zona,demand_mw
2026-03-06 00:00:00,BCA,1407.39
2026-03-06 01:00:00,BCA,1351.22
2026-03-06 02:00:00,BCA,1317.5
2026-03-06 03:00:00,BCA,1306.78
2026-03-06 04:00:00,BCA,1318.38
2026-03-06 05:00:00,BCA,1370.05
2026-03-06 06:00:00,BCA,1457.14
2026-03-06 07:00:00,BCA,1533.94
2026-03-06 08:00:00,BCA,1572.45
2026-03-06 09:00:00,BCA,1593.53
2026-03-06 10:00:00,BCA,1613.66
2026-03-06 11:00:00,BCA,1628.68
2026-03-06 12:00:00,BCA,1645.31
2026-03-06 13:00:00,BCA,1658.14
2026-03-06 14:00:00,BCA,1668.19
2026-03-06 15:00:00,BCA,1664.52
2026-03-06 16:00:00,BCA,1666.61
2026-03-06 17:00:00,BCA,1701.01
2026-03-06 18:00:00,BCA,1717.47
2026-03-06 19:00:00,BCA,1702.54
2026-03-06 20:00:00,BCA,1676.75
2026-03-06 21:00:00,BCA,1637.57
2026-03-06 22:00:00,BCA,1558.3
2026-03-06 23:00:00,BCA,1470.98
2026-03-06 00:00:00,BCS,281.3
2026-03-06 01:00:00,BCS,269.69
2026-03-06 02:00:00,BCS,259.83
2026-03-06 03:00:00,BCS,255.08
2026-03-06 04:00:00,BCS,255.12
2026-03-06 05:00:00,BCS,266.28
2026-03-06 06:00:00,BCS,283.75
2026-03-06 07:00:00,BCS,300.47
2026-03-06 08:00:00,BCS,317.27
2026-03-06 09:00:00,BCS,332.01
2026-03-06 10:00:00,BCS,342.35
2026-03-06 11:00:00,BCS,349.58
2026-03-06 12:00:00,BCS,354.31
2026-03-06 13:00:00,BCS,358.94
2026-03-06 14:00:00,BCS,364.03
2026-03-06 15:00:00,BCS,367.57
2026-03-06 16:00:00,BCS,369.59
2026-03-06 17:00:00,BCS,367.63
2026-03-06 18:00:00,BCS,375.79
2026-03-06 19:00:00,BCS,372.91
2026-03-06 20:00:00,BCS,362.14
2026-03-06 21:00:00,BCS,347.6
2026-03-06 22:00:00,BCS,324.72
2026-03-06 23:00:00,BCS,299.91
2026-03-06 00:00:00,SIN,4685.41
2026-03-06 01:00:00,SIN,4506.44
2026-03-06 02:00:00,SIN,4394.24
2026-03-06 03:00:00,SIN,4330.97
2026-03-06 04:00:00,SIN,4323.12
2026-03-06 05:00:00,SIN,4408.23
2026-03-06 06:00:00,SIN,4605.02
2026-03-06 07:00:00,SIN,4781.61
2026-03-06 08:00:00,SIN,4914.55
2026-03-06 09:00:00,SIN,4974.91
2026-03-06 10:00:00,SIN,4975.17
2026-03-06 11:00:00,SIN,4977.02
2026-03-06 12:00:00,SIN,5010.31
2026-03-06 13:00:00,SIN,5048.33
2026-03-06 14:00:00,SIN,5110.92
2026-03-06 15:00:00,SIN,5219.0
2026-03-06 16:00:00,SIN,5309.57
2026-03-06 17:00:00,SIN,5328.15
2026-03-06 18:00:00,SIN,5421.46
2026-03-06 19:00:00,SIN,5543.58
2026-03-06 20:00:00,SIN,5483.05
2026-03-06 21:00:00,SIN,5347.91
2026-03-06 22:00:00,SIN,5194.3
2026-03-06 23:00:00,SIN,5006.55
