snapshot,zona,demand_mw
2026-09-16 00:00:00,BCA,2539.0
2026-09-16 01:00:00,BCA,2427.0
2026-09-16 02:00:00,BCA,2345.0
2026-09-16 03:00:00,BCA,2265.0
2026-09-16 23:00:00,BCA,2774.0
2026-09-16 00:00:00,BCS,481.0
2026-09-16 01:00:00,BCS,466.0
2026-09-16 02:00:00,BCS,446.0
2026-09-16 03:00:00,BCS,426.0
2026-09-16 23:00:00,BCS,521.0
2026-09-16 00:00:00,SIN,45090.0
2026-09-16 01:00:00,SIN,42944.0
2026-09-16 02:00:00,SIN,41932.0
2026-09-16 03:00:00,SIN,40729.0
2026-09-16 04:00:00,SIN,39737.0
2026-09-16 05:00:00,SIN,39491.0
2026-09-16 06:00:00,SIN,39565.0
2026-09-16 07:00:00,SIN,39909.0
2026-09-16 08:00:00,SIN,40713.0
2026-09-16 09:00:00,SIN,41913.0
2026-09-16 10:00:00,SIN,42322.0
2026-09-16 11:00:00,SIN,42640.0
2026-09-16 12:00:00,SIN,43723.0
2026-09-16 13:00:00,SIN,45069.0
2026-09-16 14:00:00,SIN,46041.0
2026-09-16 15:00:00,SIN,46911.0
2026-09-16 16:00:00,SIN,47788.0
2026-09-16 17:00:00,SIN,47745.0
2026-09-16 18:00:00,SIN,47238.0
2026-09-16 19:00:00,SIN,47954.0
2026-09-16 20:00:00,SIN,46649.0
2026-09-16 21:00:00,SIN,45529.0
2026-09-16 22:00:00,SIN,44111.0
2026-09-16 23:00:00,SIN,43031.0
